t [s]; speed [encoder diff @ 1KHz]
6.983;12
6.984;12
6.985;12
6.986;11
6.987;12
6.988;12
6.989;11
6.99;12
6.991;12
6.992;12
6.993;12
6.994;12
6.995;11
6.996;12
6.997;12
6.998;11
6.999;12
7.0;12
7.001;11
7.002;12
7.003;12
7.004;11
7.005;12
7.006;12
7.007;12
7.008;12
7.009;12
7.01;11
7.011;12
7.012;12
7.013;11
7.014;12
7.015;12
7.016;12
7.017;11
7.018;12
7.019;12
7.02;11
7.021;12
7.022;12
7.023;12
7.024;12
7.025;11
7.026;12
7.027;12
7.028;11
7.029;12
7.03;12
7.031;12
7.032;11
7.033;12
7.034;11
7.035;12
7.036;12
7.037;12
7.038;12
7.039;12
7.04;11
7.041;12
7.042;12
7.043;11
7.044;12
7.045;12
7.046;12
7.047;11
7.048;12
7.049;12
7.05;11
7.051;12
7.052;12
7.053;12
7.054;12
7.055;12
7.056;11
7.057;12
7.058;12
7.059;11
7.06;12
7.061;12
7.062;12
7.063;11
7.064;12
7.065;11
7.066;12
7.067;12
7.068;12
7.069;12
7.07;12
7.071;11
7.072;12
7.073;12
7.074;11
7.075;12
7.076;12
7.077;12
7.078;11
7.079;12
7.08;11
7.081;12
7.082;12
7.083;12
7.084;12
7.085;12
7.086;11
7.087;12
7.088;12
7.089;11
7.09;12
7.091;12
7.092;12
7.093;11
7.094;12
7.095;12
7.096;11
7.097;12
7.098;12
7.099;12
7.1;12
7.101;12
7.102;11
7.103;12
7.104;12
7.105;11
7.106;12
7.107;12
7.108;12
7.109;11
7.11;12
7.111;12
7.112;11
7.113;12
7.114;12
7.115;12
7.116;12
7.117;11
7.118;12
7.119;12
7.12;11
7.121;12
7.122;12
7.123;12
7.124;11
7.125;12
7.126;12
7.127;11
7.128;12
7.129;12
7.13;12
7.131;12
7.132;12
7.133;11
7.134;12
7.135;12
7.136;11
7.137;12
7.138;12
7.139;12
7.14;11
7.141;12
7.142;12
7.143;11
7.144;12
7.145;12
7.146;12
7.147;12
7.148;12
7.149;11
7.15;12
7.151;12
7.152;11
7.153;12
7.154;12
7.155;12
7.156;11
7.157;12
7.158;12
7.159;11
7.16;12
7.161;12
7.162;12
7.163;12
7.164;11
7.165;12
7.166;12
7.167;11
7.168;12
7.169;12
7.17;12
7.171;11
7.172;12
7.173;12
7.174;12
7.175;11
7.176;12
7.177;12
7.178;12
7.179;12
7.18;11
7.181;12
7.182;12
7.183;11
7.184;12
7.185;12
7.186;12
7.187;11
7.188;12
7.189;12
7.19;11
7.191;12
7.192;12
7.193;12
7.194;12
7.195;11
7.196;12
7.197;12
7.198;12
7.199;11
7.2;12
7.201;12
7.202;12
7.203;11
7.204;12
7.205;12
7.206;11
7.207;12
7.208;12
7.209;12
7.21;12
7.211;11
7.212;12
7.213;12
7.214;12
7.215;11
7.216;12
7.217;12
7.218;12
7.219;11
7.22;12
7.221;12
7.222;11
7.223;12
7.224;12
7.225;12
7.226;12
7.227;11
7.228;12
7.229;12
7.23;12
7.231;11
7.232;12
7.233;12
7.234;12
7.235;11
7.236;12
7.237;11
7.238;12
7.239;12
7.24;12
7.241;12
7.242;12
7.243;11
7.244;12
7.245;12
7.246;11
7.247;12
7.248;12
7.249;12
7.25;11
7.251;12
7.252;12
7.253;11
7.254;12
7.255;12
7.256;12
7.257;12
7.258;11
7.259;12
7.26;12
7.261;12
7.262;11
7.263;12
7.264;12
7.265;12
7.266;11
7.267;12
7.268;12
7.269;11
7.27;12
7.271;12
7.272;12
7.273;12
7.274;12
7.275;11
7.276;12
7.277;12
7.278;11
7.279;12
7.28;12
7.281;12
7.282;11
7.283;12
7.284;12
7.285;11
7.286;12
7.287;12
7.288;12
7.289;12
7.29;12
7.291;11
7.292;12
7.293;12
7.294;11
7.295;12
7.296;12
7.297;12
7.298;11
7.299;12
7.3;12
7.301;11
7.302;12
7.303;12
7.304;12
7.305;12
7.306;11
7.307;12
7.308;12
7.309;11
7.31;12
7.311;12
7.312;12
7.313;11
7.314;12
7.315;12
7.316;12
7.317;11
7.318;12
7.319;12
7.32;12
7.321;12
7.322;11
7.323;12
7.324;12
7.325;11
7.326;12
7.327;12
7.328;12
7.329;11
7.33;12
7.331;12
7.332;11
7.333;12
7.334;12
7.335;12
7.336;12
7.337;12
7.338;11
7.339;12
7.34;12
7.341;11
7.342;12
7.343;12
7.344;12
7.345;11
7.346;12
7.347;12
7.348;11
7.349;12
7.35;12
7.351;12
7.352;12
7.353;12
7.354;11
7.355;12
7.356;12
7.357;11
7.358;12
7.359;12
7.36;12
7.361;11
7.362;12
7.363;12
7.364;11
7.365;12
7.366;12
7.367;12
7.368;12
7.369;11
7.37;12
7.371;12
7.372;12
7.373;11
7.374;12
7.375;12
7.376;12
7.377;11
7.378;12
7.379;12
7.38;11
7.381;12
7.382;12
7.383;12
7.384;12
7.385;11
7.386;12
7.387;12
7.388;12
7.389;11
7.39;12
7.391;12
7.392;12
7.393;11
7.394;12
7.395;12
7.396;11
7.397;12
7.398;12
7.399;12
7.4;12
7.401;11
7.402;12
7.403;12
7.404;12
7.405;11
7.406;12
7.407;12
7.408;12
7.409;11
7.41;12
7.411;11
7.412;12
7.413;12
7.414;12
7.415;12
7.416;12
7.417;12
7.418;11
7.419;12
7.42;12
7.421;11
7.422;12
7.423;12
7.424;12
7.425;11
7.426;12
7.427;12
7.428;11
7.429;12
7.43;12
7.431;12
7.432;12
7.433;12
7.434;11
7.435;12
7.436;12
7.437;11
7.438;12
7.439;12
7.44;12
7.441;11
7.442;12
7.443;12
7.444;11
7.445;12
7.446;12
7.447;12
7.448;12
7.449;12
7.45;11
7.451;12
7.452;12
7.453;11
7.454;12
7.455;12
7.456;12
7.457;11
7.458;12
7.459;12
7.46;12
7.461;11
7.462;12
7.463;12
7.464;12
7.465;12
7.466;11
7.467;12
7.468;12
7.469;11
7.47;12
7.471;12
7.472;12
7.473;12
7.474;11
7.475;12
7.476;12
7.477;11
7.478;12
7.479;12
7.48;12
7.481;12
7.482;11
7.483;12
7.484;12
7.485;12
7.486;11
7.487;12
7.488;12
7.489;12
7.49;11
7.491;12
7.492;12
7.493;11
7.494;12
7.495;12
7.496;12
7.497;12
7.498;11
7.499;12
7.5;12
7.501;12
7.502;11
7.503;12
7.504;12
7.505;12
7.506;11
7.507;12
7.508;12
7.509;11
7.51;12
7.511;12
7.512;12
7.513;12
7.514;12
7.515;11
7.516;12
7.517;12
7.518;11
7.519;12
7.52;12
7.521;12
7.522;11
7.523;12
7.524;12
7.525;11
7.526;12
7.527;12
7.528;12
7.529;12
7.53;12
7.531;11
7.532;12
7.533;12
7.534;11
7.535;12
7.536;12
7.537;12
7.538;11
7.539;12
7.54;12
7.541;11
7.542;12
7.543;12
7.544;12
7.545;12
7.546;12
7.547;11
7.548;12
7.549;12
7.55;11
7.551;12
7.552;12
7.553;12
7.554;11
7.555;12
7.556;12
7.557;12
7.558;11
7.559;12
7.56;12
7.561;12
7.562;12
7.563;11
7.564;12
7.565;12
7.566;11
7.567;12
7.568;12
7.569;12
7.57;12
7.571;11
7.572;12
7.573;12
7.574;11
7.575;12
7.576;12
7.577;12
7.578;12
7.579;11
7.58;12
7.581;12
7.582;12
7.583;11
7.584;12
7.585;12
7.586;12
7.587;11
7.588;12
7.589;12
7.59;11
7.591;12
7.592;12
7.593;12
7.594;12
7.595;11
7.596;12
7.597;12
7.598;12
7.599;11
7.6;12
7.601;12
7.602;12
7.603;11
7.604;12
7.605;12
7.606;11
7.607;12
7.608;12
7.609;12
7.61;12
7.611;12
7.612;11
7.613;12
7.614;12
7.615;11
7.616;12
7.617;12
7.618;12
7.619;11
7.62;12
7.621;12
7.622;11
7.623;12
7.624;12
7.625;12
7.626;12
7.627;12
7.628;11
7.629;12
7.63;12
7.631;11
7.632;12
7.633;12
7.634;12
7.635;11
7.636;12
7.637;12
7.638;12
7.639;11
7.64;12
7.641;12
7.642;12
7.643;12
7.644;12
7.645;11
7.646;12
7.647;12
7.648;11
7.649;12
7.65;12
7.651;12
7.652;11
7.653;12
7.654;12
7.655;11
7.656;12
7.657;12
7.658;12
7.659;12
7.66;12
7.661;11
7.662;12
7.663;12
7.664;12
7.665;11
7.666;12
7.667;12
7.668;12
7.669;11
7.67;12
7.671;12
7.672;11
7.673;12
7.674;12
7.675;12
7.676;12
7.677;12
7.678;11
7.679;12
7.68;12
7.681;11
7.682;12
7.683;12
7.684;12
7.685;11
7.686;12
7.687;12
7.688;11
7.689;12
7.69;12
7.691;12
7.692;12
7.693;12
7.694;11
7.695;12
7.696;12
7.697;12
7.698;11
7.699;12
7.7;12
7.701;12
7.702;11
7.703;12
7.704;12
7.705;11
7.706;12
7.707;12
7.708;12
7.709;12
7.71;12
7.711;11
7.712;12
7.713;12
7.714;11
7.715;12
7.716;12
7.717;12
7.718;11
7.719;12
7.72;12
7.721;11
7.722;12
7.723;12
7.724;12
7.725;12
7.726;12
7.727;11
7.728;12
7.729;12
7.73;12
7.731;11
7.732;12
7.733;12
7.734;12
7.735;11
7.736;12
7.737;12
7.738;11
7.739;12
7.74;12
7.741;12
7.742;12
7.743;11
7.744;12
7.745;12
7.746;12
7.747;11
7.748;12
7.749;12
7.75;12
7.751;11
7.752;12
7.753;12
7.754;11
7.755;12
7.756;12
7.757;12
7.758;12
7.759;12
7.76;11
7.761;12
7.762;12
7.763;12
7.764;11
7.765;12
7.766;12
7.767;12
7.768;11
7.769;12
7.77;12
7.771;11
7.772;12
7.773;12
7.774;12
7.775;12
7.776;12
7.777;11
7.778;12
7.779;12
7.78;11
7.781;12
7.782;12
7.783;12
7.784;11
7.785;12
7.786;12
7.787;12
7.788;11
7.789;12
7.79;12
7.791;12
7.792;12
7.793;11
7.794;12
7.795;12
7.796;12
7.797;11
7.798;12
7.799;12
7.8;12
7.801;11
7.802;12
7.803;12
7.804;11
7.805;12
7.806;12
7.807;12
7.808;12
7.809;12
7.81;11
7.811;12
7.812;12
7.813;11
7.814;12
7.815;12
7.816;12
7.817;12
7.818;11
7.819;12
7.82;11
7.821;12
7.822;12
7.823;12
7.824;12
7.825;12
7.826;11
7.827;12
7.828;12
7.829;12
7.83;11
7.831;12
7.832;12
7.833;12
7.834;11
7.835;12
7.836;12
7.837;11
7.838;12
7.839;12
7.84;12
7.841;12
7.842;12
7.843;11
7.844;12
7.845;12
7.846;11
7.847;12
7.848;12
7.849;12
7.85;11
7.851;12
7.852;12
7.853;11
7.854;12
7.855;12
7.856;12
7.857;12
7.858;12
7.859;11
7.86;12
7.861;12
7.862;11
7.863;12
7.864;12
7.865;12
7.866;12
7.867;11
7.868;12
7.869;11
7.87;12
7.871;12
7.872;12
7.873;12
7.874;12
7.875;11
7.876;12
7.877;12
7.878;12
7.879;11
7.88;12
7.881;12
7.882;12
7.883;11
7.884;12
7.885;12
7.886;11
7.887;12
7.888;12
7.889;12
7.89;12
7.891;11
7.892;12
7.893;12
7.894;12
7.895;11
7.896;12
7.897;12
7.898;12
7.899;11
7.9;12
7.901;12
7.902;11
7.903;12
7.904;12
7.905;12
7.906;12
7.907;12
7.908;11
7.909;12
7.91;12
7.911;11
7.912;12
7.913;12
7.914;12
7.915;11
7.916;12
7.917;12
7.918;11
7.919;12
7.92;12
7.921;12
7.922;12
7.923;12
7.924;11
7.925;12
7.926;12
7.927;12
7.928;11
7.929;12
7.93;12
7.931;12
7.932;11
7.933;12
7.934;12
7.935;11
7.936;12
7.937;12
7.938;12
7.939;12
7.94;12
7.941;11
7.942;12
7.943;12
7.944;11
7.945;12
7.946;12
7.947;12
7.948;11
7.949;12
7.95;12
7.951;11
7.952;12
7.953;12
7.954;12
7.955;12
7.956;12
7.957;11
7.958;12
7.959;12
7.96;12
7.961;11
7.962;12
7.963;12
7.964;12
7.965;11
7.966;12
7.967;11
7.968;12
7.969;12
7.97;12
7.971;12
7.972;12
7.973;11
7.974;12
7.975;12
7.976;12
7.977;11
7.978;12
7.979;12
7.98;12
7.981;11
7.982;12
7.983;12
7.984;11
7.985;12
7.986;12
7.987;12
7.988;12
7.989;12
7.99;11
7.991;12
7.992;12
7.993;11
7.994;12
7.995;12
7.996;12
7.997;11
7.998;12
7.999;12
