t [s]; speed [encoder diff @ 1KHz]
6.983;7
6.984;8
6.985;7
6.986;8
6.987;7
6.988;8
6.989;7
6.99;8
6.991;8
6.992;8
6.993;7
6.994;8
6.995;8
6.996;7
6.997;8
6.998;8
6.999;7
7.0;8
7.001;7
7.002;8
7.003;8
7.004;7
7.005;8
7.006;8
7.007;7
7.008;8
7.009;7
7.01;8
7.011;7
7.012;8
7.013;8
7.014;8
7.015;7
7.016;8
7.017;8
7.018;7
7.019;8
7.02;8
7.021;7
7.022;8
7.023;7
7.024;8
7.025;8
7.026;7
7.027;8
7.028;8
7.029;7
7.03;8
7.031;8
7.032;7
7.033;8
7.034;7
7.035;8
7.036;8
7.037;8
7.038;7
7.039;8
7.04;7
7.041;8
7.042;7
7.043;8
7.044;7
7.045;8
7.046;8
7.047;8
7.048;8
7.049;7
7.05;8
7.051;7
7.052;8
7.053;8
7.054;7
7.055;8
7.056;7
7.057;8
7.058;8
7.059;8
7.06;7
7.061;8
7.062;7
7.063;8
7.064;8
7.065;7
7.066;8
7.067;7
7.068;8
7.069;8
7.07;8
7.071;7
7.072;8
7.073;8
7.074;7
7.075;8
7.076;7
7.077;8
7.078;8
7.079;7
7.08;8
7.081;8
7.082;7
7.083;8
7.084;8
7.085;7
7.086;8
7.087;8
7.088;7
7.089;8
7.09;7
7.091;8
7.092;8
7.093;8
7.094;7
7.095;8
7.096;7
7.097;8
7.098;8
7.099;7
7.1;8
7.101;7
7.102;8
7.103;8
7.104;8
7.105;7
7.106;8
7.107;7
7.108;8
7.109;8
7.11;7
7.111;8
7.112;7
7.113;8
7.114;8
7.115;8
7.116;7
7.117;8
7.118;8
7.119;7
7.12;8
7.121;8
7.122;7
7.123;8
7.124;7
7.125;8
7.126;8
7.127;8
7.128;7
7.129;8
7.13;7
7.131;8
7.132;8
7.133;7
7.134;8
7.135;7
7.136;8
7.137;8
7.138;8
7.139;7
7.14;8
7.141;8
7.142;7
7.143;8
7.144;7
7.145;8
7.146;7
7.147;8
7.148;8
7.149;8
7.15;8
7.151;7
7.152;8
7.153;7
7.154;8
7.155;8
7.156;7
7.157;8
7.158;7
7.159;8
7.16;8
7.161;8
7.162;7
7.163;8
7.164;8
7.165;7
7.166;8
7.167;7
7.168;8
7.169;7
7.17;8
7.171;8
7.172;8
7.173;8
7.174;7
7.175;8
7.176;7
7.177;8
7.178;8
7.179;7
7.18;8
7.181;7
7.182;8
7.183;8
7.184;8
7.185;7
7.186;8
7.187;8
7.188;7
7.189;8
7.19;7
7.191;8
7.192;7
7.193;8
7.194;8
7.195;8
7.196;8
7.197;7
7.198;8
7.199;7
7.2;8
7.201;8
7.202;7
7.203;8
7.204;7
7.205;8
7.206;8
7.207;8
7.208;7
7.209;8
7.21;8
7.211;7
7.212;8
7.213;7
7.214;8
7.215;7
7.216;8
7.217;8
7.218;8
7.219;8
7.22;7
7.221;8
7.222;7
7.223;8
7.224;8
7.225;7
7.226;8
7.227;7
7.228;8
7.229;8
7.23;8
7.231;7
7.232;8
7.233;8
7.234;7
7.235;8
7.236;8
7.237;7
7.238;8
7.239;7
7.24;8
7.241;8
7.242;8
7.243;7
7.244;8
7.245;7
7.246;8
7.247;8
7.248;8
7.249;7
7.25;8
7.251;7
7.252;8
7.253;8
7.254;8
7.255;7
7.256;8
7.257;7
7.258;8
7.259;8
7.26;7
7.261;8
7.262;7
7.263;8
7.264;8
7.265;8
7.266;8
7.267;7
7.268;8
7.269;7
7.27;8
7.271;8
7.272;7
7.273;8
7.274;7
7.275;8
7.276;8
7.277;8
7.278;7
7.279;8
7.28;8
7.281;7
7.282;8
7.283;8
7.284;7
7.285;8
7.286;7
7.287;8
7.288;8
7.289;8
7.29;7
7.291;8
7.292;8
7.293;7
7.294;8
7.295;8
7.296;7
7.297;8
7.298;7
7.299;8
7.3;8
7.301;8
7.302;7
7.303;8
7.304;7
7.305;8
7.306;8
7.307;7
7.308;8
7.309;7
7.31;8
7.311;8
7.312;8
7.313;8
7.314;7
7.315;8
7.316;7
7.317;8
7.318;8
7.319;7
7.32;8
7.321;8
7.322;7
7.323;8
7.324;8
7.325;8
7.326;7
7.327;8
7.328;7
7.329;8
7.33;8
7.331;7
7.332;8
7.333;7
7.334;8
7.335;8
7.336;8
7.337;8
7.338;7
7.339;8
7.34;7
7.341;8
7.342;8
7.343;7
7.344;8
7.345;7
7.346;8
7.347;8
7.348;8
7.349;7
7.35;8
7.351;8
7.352;7
7.353;8
7.354;8
7.355;7
7.356;8
7.357;7
7.358;8
7.359;8
7.36;8
7.361;8
7.362;7
7.363;8
7.364;7
7.365;8
7.366;8
7.367;7
7.368;8
7.369;7
7.37;8
7.371;8
7.372;8
7.373;8
7.374;7
7.375;8
7.376;7
7.377;8
7.378;8
7.379;7
7.38;8
7.381;7
7.382;8
7.383;8
7.384;8
7.385;7
7.386;8
7.387;8
7.388;7
7.389;8
7.39;8
7.391;7
7.392;8
7.393;7
7.394;8
7.395;8
7.396;8
7.397;8
7.398;7
7.399;8
7.4;7
7.401;8
7.402;8
7.403;7
7.404;8
7.405;7
7.406;8
7.407;8
7.408;8
7.409;7
7.41;8
7.411;8
7.412;7
7.413;8
7.414;8
7.415;7
7.416;8
7.417;8
7.418;7
7.419;8
7.42;8
7.421;8
7.422;7
7.423;8
7.424;7
7.425;8
7.426;8
7.427;7
7.428;8
7.429;7
7.43;8
7.431;8
7.432;8
7.433;8
7.434;7
7.435;8
7.436;7
7.437;8
7.438;8
7.439;7
7.44;8
7.441;8
7.442;7
7.443;8
7.444;8
7.445;8
7.446;7
7.447;8
7.448;8
7.449;7
7.45;8
7.451;8
7.452;7
7.453;8
7.454;7
7.455;8
7.456;8
7.457;8
7.458;7
7.459;8
7.46;8
7.461;7
7.462;8
7.463;8
7.464;7
7.465;8
7.466;7
7.467;8
7.468;8
7.469;8
7.47;8
7.471;7
7.472;8
7.473;7
7.474;8
7.475;8
7.476;8
7.477;7
7.478;8
7.479;7
7.48;8
7.481;8
7.482;8
7.483;7
7.484;8
7.485;8
7.486;7
7.487;8
7.488;8
7.489;7
7.49;8
7.491;7
7.492;8
7.493;8
7.494;8
7.495;7
7.496;8
7.497;8
7.498;7
7.499;8
7.5;8
7.501;8
7.502;7
7.503;8
7.504;7
7.505;8
7.506;8
7.507;8
7.508;7
7.509;8
7.51;8
7.511;7
7.512;8
7.513;8
7.514;7
7.515;8
7.516;7
7.517;8
7.518;8
7.519;8
7.52;7
7.521;8
7.522;8
7.523;7
7.524;8
7.525;8
7.526;7
7.527;8
7.528;7
7.529;8
7.53;8
7.531;8
7.532;8
7.533;7
7.534;8
7.535;8
7.536;7
7.537;8
7.538;8
7.539;7
7.54;8
7.541;7
7.542;8
7.543;8
7.544;8
7.545;8
7.546;7
7.547;8
7.548;8
7.549;7
7.55;8
7.551;7
7.552;8
7.553;7
7.554;8
7.555;8
7.556;8
7.557;8
7.558;7
7.559;8
7.56;8
7.561;7
7.562;8
7.563;8
7.564;7
7.565;8
7.566;7
7.567;8
7.568;8
7.569;8
7.57;8
7.571;7
7.572;8
7.573;7
7.574;8
7.575;8
7.576;7
7.577;8
7.578;8
7.579;7
7.58;8
7.581;8
7.582;8
7.583;7
7.584;8
7.585;8
7.586;7
7.587;8
7.588;8
7.589;7
7.59;8
7.591;7
7.592;8
7.593;8
7.594;8
7.595;8
7.596;7
7.597;8
7.598;7
7.599;8
7.6;8
7.601;8
7.602;7
7.603;8
7.604;7
7.605;8
7.606;8
7.607;8
7.608;7
7.609;8
7.61;8
7.611;7
7.612;8
7.613;8
7.614;7
7.615;8
7.616;7
7.617;8
7.618;8
7.619;8
7.62;7
7.621;8
7.622;8
7.623;7
7.624;8
7.625;8
7.626;7
7.627;8
7.628;8
7.629;7
7.63;8
7.631;8
7.632;8
7.633;7
7.634;8
7.635;8
7.636;7
7.637;8
7.638;8
7.639;7
7.64;8
7.641;7
7.642;8
7.643;8
7.644;8
7.645;7
7.646;8
7.647;8
7.648;7
7.649;8
7.65;8
7.651;7
7.652;8
7.653;7
7.654;8
7.655;8
7.656;8
7.657;8
7.658;7
7.659;8
7.66;8
7.661;7
7.662;8
7.663;8
7.664;7
7.665;8
7.666;7
7.667;8
7.668;8
7.669;8
7.67;8
7.671;7
7.672;8
7.673;7
7.674;8
7.675;8
7.676;7
7.677;8
7.678;7
7.679;8
7.68;8
7.681;8
7.682;8
7.683;7
7.684;8
7.685;8
7.686;7
7.687;8
7.688;8
7.689;7
7.69;8
7.691;7
7.692;8
7.693;8
7.694;8
7.695;8
7.696;7
7.697;8
7.698;7
7.699;8
7.7;8
7.701;8
7.702;7
7.703;8
7.704;7
7.705;8
7.706;8
7.707;8
7.708;7
7.709;8
7.71;8
7.711;7
7.712;8
7.713;8
7.714;7
7.715;8
7.716;7
7.717;8
7.718;8
7.719;8
7.72;8
7.721;7
7.722;8
7.723;7
7.724;8
7.725;8
7.726;8
7.727;7
7.728;8
7.729;7
7.73;8
7.731;8
7.732;8
7.733;8
7.734;7
7.735;8
7.736;7
7.737;8
7.738;8
7.739;7
7.74;8
7.741;8
7.742;7
7.743;8
7.744;8
7.745;8
7.746;7
7.747;8
7.748;8
7.749;7
7.75;8
7.751;8
7.752;7
7.753;8
7.754;8
7.755;7
7.756;8
7.757;8
7.758;8
7.759;7
7.76;8
7.761;8
7.762;7
7.763;8
7.764;8
7.765;7
7.766;8
7.767;8
7.768;7
7.769;8
7.77;8
7.771;8
7.772;7
7.773;8
7.774;8
7.775;7
7.776;8
7.777;8
7.778;7
7.779;8
7.78;7
7.781;8
7.782;8
7.783;8
7.784;8
7.785;7
7.786;8
7.787;7
7.788;8
7.789;8
7.79;8
7.791;7
7.792;8
7.793;7
7.794;8
7.795;8
7.796;8
7.797;8
7.798;7
7.799;8
7.8;8
7.801;7
7.802;8
7.803;8
7.804;7
7.805;8
7.806;7
7.807;8
7.808;8
7.809;8
7.81;8
7.811;7
7.812;8
7.813;8
7.814;7
7.815;8
7.816;8
7.817;7
7.818;8
7.819;7
7.82;8
7.821;8
7.822;8
7.823;8
7.824;7
7.825;8
7.826;7
7.827;8
7.828;8
7.829;8
7.83;7
7.831;8
7.832;7
7.833;8
7.834;8
7.835;8
7.836;8
7.837;7
7.838;8
7.839;8
7.84;7
7.841;8
7.842;8
7.843;7
7.844;8
7.845;7
7.846;8
7.847;8
7.848;8
7.849;8
7.85;7
7.851;8
7.852;8
7.853;7
7.854;8
7.855;8
7.856;7
7.857;8
7.858;7
7.859;8
7.86;8
7.861;8
7.862;8
7.863;7
7.864;8
7.865;7
7.866;8
7.867;8
7.868;8
7.869;7
7.87;8
7.871;7
7.872;8
7.873;8
7.874;8
7.875;8
7.876;7
7.877;8
7.878;8
7.879;7
7.88;8
7.881;8
7.882;7
7.883;8
7.884;8
7.885;7
7.886;8
7.887;8
7.888;8
7.889;7
7.89;8
7.891;8
7.892;7
7.893;8
7.894;8
7.895;7
7.896;8
7.897;8
7.898;7
7.899;8
7.9;8
7.901;8
7.902;7
7.903;8
7.904;8
7.905;7
7.906;8
7.907;8
7.908;7
7.909;8
7.91;8
7.911;7
7.912;8
7.913;8
7.914;8
7.915;7
7.916;8
7.917;8
7.918;7
7.919;8
7.92;8
7.921;8
7.922;7
7.923;8
7.924;7
7.925;8
7.926;8
7.927;8
7.928;8
7.929;7
7.93;8
7.931;7
7.932;8
7.933;8
7.934;8
7.935;7
7.936;8
7.937;7
7.938;8
7.939;8
7.94;8
7.941;7
7.942;8
7.943;8
7.944;7
7.945;8
7.946;8
7.947;8
7.948;7
7.949;8
7.95;7
7.951;8
7.952;8
7.953;8
7.954;8
7.955;7
7.956;8
7.957;8
7.958;7
7.959;8
7.96;8
7.961;7
7.962;8
7.963;8
7.964;7
7.965;8
7.966;8
7.967;8
7.968;7
7.969;8
7.97;8
7.971;7
7.972;8
7.973;8
7.974;8
7.975;7
7.976;8
7.977;7
7.978;8
7.979;8
7.98;8
7.981;7
7.982;8
7.983;8
7.984;8
7.985;7
7.986;8
7.987;8
7.988;7
7.989;8
7.99;7
7.991;8
7.992;8
7.993;8
7.994;8
7.995;7
7.996;8
7.997;8
7.998;7
7.999;8
