t [s]; current [mA]
0.05075;114.80712890625
0.0508;114.80712890625
0.05085;114.80712890625
0.0509;113.800048828125
0.05095;112.79296875
0.051;112.79296875
0.05105;111.785888671875
0.0511;112.79296875
0.05115;113.800048828125
0.0512;111.785888671875
0.05125;111.785888671875
0.0513;108.7646484375
0.05135;111.785888671875
0.0514;111.785888671875
0.05145;110.77880859375
0.0515;113.800048828125
0.05155;111.785888671875
0.0516;113.800048828125
0.05165;110.77880859375
0.0517;113.800048828125
0.05175;111.785888671875
0.0518;110.77880859375
0.05185;111.785888671875
0.0519;108.7646484375
0.05195;110.77880859375
0.052;111.785888671875
0.05205;112.79296875
0.0521;112.79296875
0.05215;111.785888671875
0.0522;112.79296875
0.05225;113.800048828125
0.0523;113.800048828125
0.05235;112.79296875
0.0524;111.785888671875
0.05245;113.800048828125
0.0525;113.800048828125
0.05255;114.80712890625
0.0526;113.800048828125
0.05265;114.80712890625
0.0527;114.80712890625
0.05275;115.814208984375
0.0528;115.814208984375
0.05285;115.814208984375
0.0529;115.814208984375
0.05295;116.8212890625
0.053;114.80712890625
0.05305;117.828369140625
0.0531;117.828369140625
0.05315;117.828369140625
0.0532;117.828369140625
0.05325;119.842529296875
0.0533;118.83544921875
0.05335;118.83544921875
0.0534;118.83544921875
0.05345;117.828369140625
0.0535;119.842529296875
0.05355;117.828369140625
0.0536;116.8212890625
0.05365;120.849609375
0.0537;117.828369140625
0.05375;115.814208984375
0.0538;119.842529296875
0.05385;117.828369140625
0.0539;116.8212890625
0.05395;119.842529296875
0.054;119.842529296875
0.05405;119.842529296875
0.0541;118.83544921875
0.05415;119.842529296875
0.0542;119.842529296875
0.05425;127.899169921875
0.0543;127.899169921875
0.05435;126.89208984375
0.0544;125.885009765625
0.05445;128.90625
0.0545;126.89208984375
0.05455;129.913330078125
0.0546;126.89208984375
0.05465;125.885009765625
0.0547;126.89208984375
0.05475;122.86376953125
0.0548;122.86376953125
0.05485;124.8779296875
0.0549;126.89208984375
0.05495;124.8779296875
0.055;127.899169921875
0.05505;127.899169921875
0.0551;129.913330078125
0.05515;130.92041015625
0.0552;132.9345703125
0.05525;134.94873046875
0.0553;133.941650390625
0.05535;134.94873046875
0.0554;137.969970703125
0.05545;136.962890625
0.0555;139.984130859375
0.05555;139.984130859375
0.0556;141.998291015625
0.05565;143.00537109375
0.0557;144.012451171875
0.05575;147.03369140625
0.0558;145.01953125
0.05585;141.998291015625
0.0559;139.984130859375
0.05595;138.97705078125
0.056;137.969970703125
0.05605;134.94873046875
0.0561;133.941650390625
0.05615;133.941650390625
0.0562;129.913330078125
0.05625;131.927490234375
0.0563;130.92041015625
0.05635;128.90625
0.0564;123.870849609375
0.05645;116.8212890625
0.0565;107.757568359375
0.05655;88.623046875
0.0566;48.33984375
0.05665;65.460205078125
0.0567;72.509765625
0.05675;52.3681640625
0.0568;52.3681640625
0.05685;62.43896484375
0.0569;64.453125
0.05695;68.4814453125
0.057;74.52392578125
0.05705;79.559326171875
0.0571;83.587646484375
0.05715;85.601806640625
0.0572;88.623046875
0.05725;92.6513671875
0.0573;95.672607421875
0.05735;95.672607421875
0.0574;98.69384765625
0.05745;97.686767578125
0.0575;98.69384765625
0.05755;99.700927734375
0.0576;99.700927734375
0.05765;101.715087890625
0.0577;103.729248046875
0.05775;104.736328125
0.0578;106.75048828125
0.05785;104.736328125
0.0579;106.75048828125
0.05795;107.757568359375
0.058;107.757568359375
0.05805;108.7646484375
0.0581;107.757568359375
0.05815;109.771728515625
0.0582;109.771728515625
0.05825;111.785888671875
0.0583;110.77880859375
0.05835;111.785888671875
0.0584;112.79296875
0.05845;111.785888671875
0.0585;110.77880859375
0.05855;111.785888671875
0.0586;111.785888671875
0.05865;112.79296875
0.0587;110.77880859375
0.05875;111.785888671875
0.0588;111.785888671875
0.05885;110.77880859375
0.0589;110.77880859375
0.05895;109.771728515625
0.059;109.771728515625
0.05905;111.785888671875
0.0591;110.77880859375
0.05915;111.785888671875
