t [s]; current [mA]
0.02075;2295.135498046875
0.0208;2324.3408203125
0.02085;2294.12841796875
0.0209;2237.73193359375
0.02095;1916.473388671875
0.021;1555.938720703125
0.02105;1387.75634765625
0.0211;1408.905029296875
0.02115;1435.089111328125
0.0212;1461.273193359375
0.02125;1490.478515625
0.0213;1514.6484375
0.02135;1538.818359375
0.0214;1561.981201171875
0.02145;1584.136962890625
0.0215;1607.2998046875
0.02155;1629.45556640625
0.0216;1649.59716796875
0.02165;1670.745849609375
0.0217;1690.887451171875
0.02175;1709.014892578125
0.0218;1729.156494140625
0.02185;1745.269775390625
0.0219;1762.39013671875
0.02195;1780.517578125
0.022;1795.623779296875
0.02205;1813.751220703125
0.0221;1830.87158203125
0.02215;1844.970703125
0.0222;1860.076904296875
0.02225;1873.1689453125
0.0223;1889.2822265625
0.02235;1900.360107421875
0.0224;1911.43798828125
0.02245;1923.52294921875
0.0225;1932.586669921875
0.02255;1941.650390625
0.0226;1953.7353515625
0.02265;1960.784912109375
0.0227;1972.869873046875
0.02275;1985.9619140625
0.0228;1997.039794921875
0.02285;2014.16015625
0.0229;2046.38671875
0.02295;2077.606201171875
0.023;2109.832763671875
0.02305;2143.06640625
0.0231;2183.349609375
0.02315;2209.53369140625
0.0232;2221.61865234375
0.02325;2228.668212890625
0.0233;2226.654052734375
0.02335;2203.4912109375
0.0234;1810.72998046875
0.02345;1590.179443359375
0.0235;1540.83251953125
0.02355;1556.94580078125
0.0236;1585.14404296875
0.02365;1611.328125
0.0237;1636.505126953125
0.02375;1660.675048828125
0.0238;1682.830810546875
0.02385;1702.972412109375
0.0239;1726.13525390625
0.02395;1739.227294921875
0.024;1756.34765625
0.02405;1771.453857421875
0.0241;1783.538818359375
0.02415;1800.6591796875
0.0242;1809.722900390625
0.02425;1821.807861328125
0.0243;1834.89990234375
0.02435;1844.970703125
0.0244;1857.0556640625
0.02445;1869.140625
0.0245;1881.2255859375
0.02455;1894.317626953125
0.0246;1906.402587890625
0.02465;1917.48046875
0.0247;1930.572509765625
0.02475;1941.650390625
0.0248;1951.72119140625
0.02485;1959.77783203125
0.0249;1970.855712890625
0.02495;1978.912353515625
0.025;1987.97607421875
0.02505;1995.025634765625
0.0251;2004.08935546875
0.02515;2013.153076171875
0.0252;2025.238037109375
0.02525;2037.322998046875
0.0253;2049.407958984375
0.02535;2066.5283203125
0.0254;2085.662841796875
0.02545;2106.8115234375
0.0255;2131.988525390625
0.02555;2166.229248046875
0.0256;2204.498291015625
0.02565;2250.823974609375
0.0257;2299.163818359375
0.02575;2347.503662109375
0.0258;2388.7939453125
0.02585;2413.970947265625
0.0259;2266.937255859375
0.02595;1857.0556640625
0.026;1575.0732421875
0.02605;1576.080322265625
0.0261;1594.207763671875
0.02615;1622.406005859375
0.0262;1650.604248046875
0.02625;1674.774169921875
0.0263;1696.929931640625
0.02635;1718.07861328125
0.0264;1738.22021484375
0.02645;1754.33349609375
0.0265;1770.44677734375
0.02655;1783.538818359375
0.0266;1796.630859375
0.02665;1807.708740234375
0.0267;1817.779541015625
0.02675;1827.850341796875
0.0268;1835.906982421875
0.02685;1844.970703125
0.0269;1856.048583984375
0.02695;1863.09814453125
0.027;1875.18310546875
0.02705;1885.25390625
0.0271;1893.310546875
0.02715;1903.38134765625
0.0272;1913.4521484375
0.02725;1922.515869140625
0.0273;1932.586669921875
0.02735;1938.629150390625
0.0274;1947.69287109375
0.02745;1955.74951171875
0.0275;1962.799072265625
0.02755;1968.841552734375
0.0276;1976.898193359375
0.02765;1984.954833984375
0.0277;1994.0185546875
0.02775;2004.08935546875
0.0278;2016.17431640625
0.02785;2038.330078125
0.0279;2061.492919921875
0.02795;2090.6982421875
0.028;2122.9248046875
0.02805;2156.158447265625
0.0281;2205.50537109375
0.02815;2252.838134765625
0.0282;2290.10009765625
0.02825;2332.3974609375
0.0283;2367.645263671875
0.02835;2406.92138671875
0.0284;2430.084228515625
0.02845;2293.121337890625
0.0285;1746.27685546875
0.02855;1372.650146484375
0.0286;1391.78466796875
0.02865;1418.975830078125
0.0287;1447.174072265625
0.02875;1476.37939453125
0.0288;1503.570556640625
0.02885;1526.7333984375
0.0289;1550.9033203125
0.02895;1574.066162109375
0.029;1597.22900390625
